age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
79,services,single,primary,no,6463.34,no,no,cellular,20,oct,877,3,-1,0,failure,yes
27,blue-collar,single,tertiary,no,1066.55,no,no,cellular,25,jun,170,7,145,0,nonexistent,no
89,technician,married,tertiary,no,668.46,no,no,telephone,18,apr,353,5,94,0,success,yes
65,admin.,married,secondary,no,5442.88,yes,no,cellular,5,feb,287,2,339,0,nonexistent,no
30,management,married,tertiary,no,-491.7,yes,no,cellular,8,jun,256,1,-1,1,failure,no
50,blue-collar,married,secondary,no,2360.83,no,yes,unknown,14,mar,443,3,-1,0,nonexistent,no
84,blue-collar,married,tertiary,no,-768.5,no,no,cellular,28,nov,229,3,-1,1,nonexistent,no
46,management,married,secondary,no,8957.71,no,no,cellular,19,may,142,3,93,1,nonexistent,no
31,technician,married,secondary,no,8325.96,no,no,telephone,18,jun,394,4,-1,1,nonexistent,no
81,technician,married,secondary,no,1069.28,no,no,cellular,23,aug,98,2,210,0,nonexistent,no
86,blue-collar,divorced,secondary,no,2959.57,no,no,cellular,4,sep,177,3,388,0,other,no
88,blue-collar,married,secondary,no,1415.6,no,no,unknown,3,feb,443,3,224,0,nonexistent,no
86,services,married,tertiary,no,354.2,yes,no,unknown,17,jan,212,1,145,1,nonexistent,no
80,retired,married,tertiary,no,1758.89,yes,yes,cellular,17,apr,331,4,238,2,nonexistent,yes
50,blue-collar,single,secondary,no,1278.2,yes,no,cellular,8,sep,293,3,-1,1,nonexistent,no
31,technician,married,secondary,no,-3162.0,yes,no,unknown,18,nov,150,1,313,0,nonexistent,no
62,management,married,tertiary,no,2189.07,yes,no,cellular,5,dec,218,4,196,1,nonexistent,no
33,services,single,primary,no,1273.12,yes,no,telephone,6,apr,94,2,259,0,nonexistent,yes
52,entrepreneur,married,primary,no,2336.6,no,no,cellular,26,oct,495,3,-1,0,other,yes
65,management,married,secondary,no,1167.45,yes,no,cellular,1,mar,182,1,-1,1,nonexistent,no
86,blue-collar,married,secondary,no,318.98,no,yes,cellular,16,mar,520,1,-1,2,nonexistent,yes
38,student,single,secondary,no,4024.73,yes,no,unknown,24,jul,203,2,263,1,nonexistent,no
36,blue-collar,divorced,primary,no,2999.4,no,no,cellular,20,feb,349,2,153,0,nonexistent,no
70,technician,single,secondary,no,5588.14,yes,no,unknown,13,jan,95,5,369,1,success,no
18,technician,married,tertiary,no,2884.19,no,yes,unknown,9,dec,468,2,-1,3,nonexistent,no
58,student,married,tertiary,no,807.18,no,no,unknown,2,oct,211,5,-1,0,success,no
71,admin.,married,tertiary,no,3250.31,yes,no,unknown,4,sep,160,5,381,1,nonexistent,yes
57,blue-collar,single,secondary,no,-4541.84,no,no,cellular,17,mar,85,4,-1,1,nonexistent,no
45,management,divorced,tertiary,no,7711.04,no,yes,cellular,15,jan,1204,3,154,0,nonexistent,yes
77,retired,single,tertiary,no,2223.14,no,no,cellular,11,feb,70,5,51,1,nonexistent,no
44,technician,married,secondary,no,7953.37,yes,no,cellular,9,jun,860,2,-1,0,nonexistent,yes
69,housemaid,single,secondary,no,-1208.04,no,no,cellular,3,oct,687,2,-1,0,nonexistent,yes
51,technician,divorced,secondary,no,-1952.94,yes,no,unknown,4,aug,66,3,7,0,nonexistent,no
19,blue-collar,single,secondary,no,2497.5,yes,no,unknown,9,nov,227,5,336,0,nonexistent,no
56,housemaid,single,tertiary,no,2487.6,yes,no,cellular,26,nov,211,3,310,1,nonexistent,no
21,admin.,married,tertiary,no,2414.73,yes,no,cellular,10,sep,232,4,376,1,other,yes
85,student,single,tertiary,no,1957.48,yes,no,telephone,4,feb,292,5,234,0,nonexistent,yes
61,blue-collar,married,tertiary,no,-484.35,no,no,telephone,17,mar,527,2,5,1,success,yes
44,blue-collar,married,secondary,no,-3056.07,no,no,unknown,4,may,82,1,339,1,nonexistent,no
53,technician,single,unknown,no,2249.45,no,no,cellular,12,jul,212,3,-1,1,nonexistent,yes
62,management,divorced,tertiary,no,-2447.78,yes,no,cellular,21,oct,161,3,32,1,nonexistent,no
36,admin.,single,primary,no,-2731.02,no,no,unknown,3,dec,146,4,-1,0,nonexistent,no
38,admin.,married,secondary,no,258.1,yes,no,cellular,26,dec,240,5,177,0,nonexistent,no
48,management,married,secondary,no,2691.98,yes,yes,unknown,18,jun,196,5,153,0,nonexistent,no
36,blue-collar,married,secondary,no,7363.28,yes,no,cellular,26,dec,17,3,38,0,nonexistent,no
72,blue-collar,single,secondary,no,4337.78,no,yes,cellular,21,dec,295,4,-1,0,nonexistent,no
25,retired,single,secondary,no,5699.65,no,no,cellular,28,feb,35,3,-1,0,nonexistent,no
77,blue-collar,divorced,primary,no,3360.99,yes,no,unknown,15,sep,487,2,343,0,success,yes
43,retired,married,secondary,no,2500.56,yes,no,cellular,1,jun,260,6,-1,0,nonexistent,no
58,housemaid,married,primary,no,8917.37,yes,yes,unknown,2,nov,183,6,10,0,nonexistent,no
29,blue-collar,single,tertiary,no,-2568.57,yes,no,unknown,6,nov,63,5,155,0,nonexistent,no
45,blue-collar,married,tertiary,no,160.31,no,yes,unknown,3,mar,302,3,-1,0,nonexistent,no
72,blue-collar,divorced,unknown,no,394.46,yes,no,unknown,23,aug,227,4,-1,0,nonexistent,no
37,admin.,married,secondary,no,4080.67,no,no,unknown,27,dec,240,3,-1,0,nonexistent,no
27,blue-collar,married,secondary,no,-1536.33,no,no,unknown,18,sep,266,3,-1,0,nonexistent,no
55,technician,married,tertiary,no,3690.29,yes,yes,cellular,6,nov,370,3,291,1,nonexistent,no
29,technician,divorced,primary,no,3138.95,no,no,unknown,28,sep,294,6,-1,0,nonexistent,no
40,housemaid,single,unknown,no,3840.04,no,no,unknown,9,oct,653,3,-1,0,nonexistent,no
50,retired,single,tertiary,no,3785.67,yes,no,cellular,25,nov,369,3,-1,0,nonexistent,yes
58,retired,single,secondary,no,6014.96,no,no,cellular,20,dec,289,2,-1,1,other,yes
64,technician,married,primary,no,1252.37,yes,yes,cellular,13,mar,247,1,123,0,nonexistent,no
66,blue-collar,single,primary,no,2990.47,no,no,unknown,23,oct,105,2,-1,1,failure,no
78,blue-collar,divorced,secondary,no,-809.65,no,no,unknown,19,may,54,1,-1,0,success,yes
22,blue-collar,married,secondary,no,-1494.39,no,no,cellular,26,jul,13,2,319,1,nonexistent,no
44,admin.,single,tertiary,no,6694.49,no,no,unknown,18,aug,355,5,67,0,nonexistent,no
18,blue-collar,married,secondary,no,-1036.36,no,no,cellular,12,aug,230,6,93,0,success,no
18,technician,married,secondary,no,3323.94,yes,no,cellular,3,mar,377,3,-1,1,nonexistent,no
33,technician,married,secondary,no,2993.13,no,no,unknown,28,oct,624,3,-1,0,nonexistent,no
61,admin.,single,secondary,no,4924.94,no,no,unknown,22,sep,213,5,-1,0,nonexistent,yes
82,management,married,secondary,no,-3574.6,no,no,cellular,3,sep,68,3,381,0,nonexistent,no
73,housemaid,married,tertiary,no,4073.62,no,no,unknown,17,aug,458,5,-1,0,nonexistent,no
64,management,single,secondary,no,1225.9,yes,no,unknown,24,aug,198,3,203,0,nonexistent,no
74,retired,married,tertiary,no,-399.73,yes,no,unknown,20,apr,141,3,-1,0,nonexistent,yes
30,admin.,single,secondary,no,647.55,no,yes,unknown,8,aug,132,1,83,0,nonexistent,no
78,technician,divorced,secondary,no,4510.31,no,no,cellular,4,apr,352,4,202,0,nonexistent,yes
82,unknown,married,tertiary,no,3593.72,no,no,cellular,27,nov,348,2,-1,0,nonexistent,yes
24,services,married,tertiary,no,1016.23,yes,no,cellular,11,jan,536,3,196,1,nonexistent,no
51,services,divorced,tertiary,no,-2017.32,yes,yes,cellular,25,jan,88,3,-1,0,nonexistent,no
77,management,married,secondary,no,-1805.63,yes,no,cellular,14,sep,87,1,-1,0,failure,no
52,blue-collar,married,tertiary,no,3659.09,yes,no,cellular,22,sep,270,4,5,0,nonexistent,no
78,blue-collar,divorced,secondary,no,-2433.23,no,no,cellular,7,jul,293,3,-1,0,nonexistent,no
85,retired,divorced,secondary,no,1045.54,no,no,cellular,17,jul,486,4,-1,0,success,no
52,admin.,single,tertiary,no,9443.22,yes,no,cellular,16,jan,511,4,380,0,nonexistent,no
22,technician,married,primary,no,2778.68,yes,no,cellular,7,nov,262,2,398,0,nonexistent,no
42,management,divorced,tertiary,no,3626.75,no,no,cellular,20,nov,534,5,13,0,nonexistent,yes
33,management,single,secondary,no,-1783.11,no,no,cellular,13,mar,223,2,293,0,nonexistent,no
52,blue-collar,single,primary,no,-2281.9,yes,no,telephone,19,jan,226,2,-1,0,nonexistent,no
60,unknown,single,primary,no,3787.47,yes,no,unknown,1,jul,193,3,-1,1,nonexistent,no
51,blue-collar,single,tertiary,no,552.94,yes,no,telephone,4,apr,83,3,98,0,failure,no
32,blue-collar,married,tertiary,no,4920.86,yes,no,telephone,20,feb,51,3,-1,0,nonexistent,no
39,blue-collar,married,secondary,no,1829.4,no,no,unknown,28,feb,266,1,5,3,nonexistent,no
66,services,married,primary,no,12069.09,yes,yes,telephone,4,aug,464,3,-1,2,nonexistent,yes
19,unknown,married,secondary,no,-16.96,yes,yes,cellular,1,may,136,3,-1,1,failure,no
33,blue-collar,married,secondary,no,2567.39,yes,no,cellular,8,oct,505,2,225,1,nonexistent,no
82,technician,married,tertiary,no,-982.44,yes,no,cellular,2,apr,606,2,19,1,nonexistent,no
25,blue-collar,single,secondary,no,4796.24,no,no,cellular,7,aug,176,2,-1,0,nonexistent,no
47,self-employed,married,secondary,no,3021.54,no,no,unknown,20,apr,39,3,243,1,nonexistent,no
32,admin.,married,primary,no,-1183.57,yes,no,cellular,23,jul,192,3,360,1,nonexistent,no
25,management,married,secondary,no,748.15,yes,no,unknown,18,sep,94,3,372,0,nonexistent,no
48,services,married,tertiary,no,5815.5,no,no,cellular,12,may,466,3,196,1,success,yes
55,management,single,tertiary,no,5455.13,no,no,unknown,5,nov,276,6,-1,0,nonexistent,yes
30,blue-collar,married,secondary,no,-2543.19,yes,no,cellular,15,aug,38,5,46,0,nonexistent,no
23,technician,married,unknown,no,302.09,yes,yes,cellular,28,mar,331,2,280,1,failure,yes
27,unknown,single,secondary,no,7164.19,no,no,cellular,6,nov,488,2,339,0,nonexistent,no
64,management,married,tertiary,no,1198.47,yes,no,cellular,16,jun,250,1,51,0,nonexistent,yes
79,self-employed,married,secondary,no,2250.27,no,no,cellular,10,sep,162,1,254,0,nonexistent,no
30,technician,single,primary,no,4780.8,no,no,unknown,11,may,314,4,102,0,nonexistent,no
41,blue-collar,married,tertiary,no,-2296.49,yes,no,cellular,15,jan,699,2,398,1,nonexistent,no
42,technician,single,secondary,no,-1119.09,yes,no,cellular,5,jul,544,3,-1,2,nonexistent,no
43,blue-collar,single,tertiary,no,728.9,no,no,cellular,6,jul,73,5,52,0,nonexistent,no
35,technician,divorced,secondary,no,5313.87,yes,no,cellular,2,sep,273,4,-1,1,nonexistent,no
21,admin.,married,secondary,no,4759.3,yes,no,cellular,20,sep,98,1,348,0,nonexistent,no
55,blue-collar,single,tertiary,no,3859.3,yes,no,cellular,26,sep,159,3,-1,0,nonexistent,no
43,management,single,secondary,no,1282.52,no,no,unknown,13,jul,572,2,-1,1,nonexistent,no
42,management,married,primary,no,5088.71,no,yes,cellular,18,jan,272,4,344,0,nonexistent,no
37,technician,divorced,secondary,no,1242.06,no,no,unknown,28,aug,106,3,-1,3,nonexistent,yes
84,unknown,married,secondary,no,3433.9,yes,no,cellular,22,dec,189,2,264,0,nonexistent,yes
61,admin.,divorced,tertiary,no,4436.12,no,no,telephone,7,nov,402,1,-1,0,failure,no
48,blue-collar,single,secondary,no,6790.46,no,no,telephone,22,jan,151,2,-1,0,nonexistent,yes
32,entrepreneur,married,tertiary,no,1531.03,yes,yes,cellular,12,nov,283,2,28,0,failure,no
75,management,married,secondary,no,612.17,no,no,telephone,27,feb,161,2,-1,1,nonexistent,no
81,management,divorced,secondary,no,5585.23,no,no,cellular,26,jan,175,4,153,0,nonexistent,no
20,technician,married,secondary,no,5815.56,yes,yes,cellular,2,jan,611,5,-1,0,nonexistent,no
84,technician,married,secondary,no,69.88,no,no,unknown,25,jul,265,2,-1,0,success,yes
68,admin.,married,tertiary,no,-1615.1,yes,no,unknown,7,mar,354,1,-1,0,nonexistent,yes
25,management,single,primary,no,5357.1,yes,no,cellular,14,aug,262,2,-1,1,nonexistent,no
72,retired,married,secondary,no,-3225.18,yes,no,telephone,21,jun,60,1,-1,1,nonexistent,no
25,management,married,tertiary,no,-3378.4,yes,no,cellular,4,nov,89,1,7,1,nonexistent,no
21,blue-collar,single,secondary,no,895.11,yes,no,cellular,1,mar,609,6,-1,0,nonexistent,no
26,housemaid,married,primary,no,1707.32,yes,no,cellular,12,apr,566,3,227,1,success,no
51,management,married,tertiary,no,-1779.86,no,no,cellular,17,jul,255,3,-1,0,nonexistent,yes
62,blue-collar,married,secondary,no,2065.59,no,no,telephone,17,feb,121,6,157,0,nonexistent,no
47,student,divorced,tertiary,no,2199.41,yes,no,cellular,27,jun,48,2,-1,0,nonexistent,no
26,blue-collar,single,tertiary,no,-41.16,no,no,unknown,8,aug,935,3,227,1,nonexistent,no
32,retired,married,primary,no,7500.39,no,no,unknown,20,aug,84,4,-1,0,nonexistent,no
79,management,married,secondary,no,2689.28,yes,no,cellular,6,jun,130,4,213,2,nonexistent,no
87,technician,married,secondary,no,4785.47,no,no,cellular,13,feb,149,6,-1,0,nonexistent,no
72,blue-collar,divorced,tertiary,no,-2968.64,yes,no,cellular,15,apr,119,9,111,0,nonexistent,no
25,admin.,married,secondary,no,-2994.53,yes,no,cellular,13,jan,239,2,-1,0,nonexistent,no
77,blue-collar,married,tertiary,no,2780.19,yes,no,cellular,5,dec,863,3,345,0,nonexistent,yes
67,management,divorced,secondary,no,6964.57,yes,no,cellular,6,jul,212,3,-1,0,failure,yes
55,blue-collar,married,secondary,no,-1629.81,yes,no,cellular,25,apr,299,1,5,1,other,no
28,technician,married,primary,no,1830.13,yes,no,cellular,27,apr,373,1,292,1,success,no
89,blue-collar,married,secondary,no,-2305.29,no,no,telephone,3,jan,439,6,112,0,nonexistent,no
49,admin.,single,secondary,no,-755.87,no,no,unknown,7,jun,255,3,-1,0,nonexistent,no
21,management,married,secondary,no,1979.33,no,no,unknown,28,jan,110,3,207,0,success,yes
33,technician,divorced,tertiary,no,-77.83,no,no,unknown,4,sep,376,2,-1,0,nonexistent,no
46,technician,married,secondary,no,-2516.57,no,no,cellular,16,mar,697,1,339,0,other,no
22,services,married,tertiary,no,-2583.75,no,no,cellular,9,feb,143,1,283,0,nonexistent,no
41,retired,single,secondary,no,-4258.02,yes,no,cellular,28,feb,312,6,144,0,nonexistent,no
51,services,single,tertiary,no,2829.75,yes,no,unknown,21,jan,386,1,74,0,failure,no
86,services,single,primary,no,3192.74,yes,yes,cellular,22,may,171,5,304,0,nonexistent,no
24,blue-collar,single,tertiary,no,3177.66,yes,no,cellular,2,jan,436,6,225,1,nonexistent,no
59,retired,married,secondary,no,-1327.53,no,no,telephone,5,jan,533,5,-1,0,nonexistent,no
83,technician,single,secondary,no,4417.85,yes,yes,cellular,23,mar,312,5,-1,1,nonexistent,no
76,blue-collar,married,secondary,no,3520.34,yes,no,unknown,7,jul,425,5,329,1,nonexistent,no
84,services,married,secondary,no,1421.88,yes,no,cellular,13,mar,212,3,264,0,nonexistent,no
30,management,divorced,secondary,no,929.51,no,no,cellular,3,may,80,1,11,0,nonexistent,no
75,management,single,secondary,no,-547.35,yes,no,unknown,1,jun,106,3,-1,0,nonexistent,no
88,admin.,married,unknown,no,1976.49,yes,no,cellular,21,aug,787,3,-1,1,nonexistent,no
41,services,married,secondary,no,6251.74,yes,no,cellular,5,jan,537,2,-1,1,nonexistent,no
53,technician,divorced,secondary,no,4813.57,yes,yes,cellular,5,dec,100,2,204,0,nonexistent,no
56,blue-collar,married,tertiary,no,631.37,no,no,telephone,24,feb,91,2,155,0,nonexistent,no
53,entrepreneur,married,tertiary,no,3015.86,yes,no,cellular,21,dec,382,3,-1,1,nonexistent,no
38,admin.,married,secondary,no,-1904.29,yes,no,cellular,6,apr,1226,4,91,0,nonexistent,yes
87,admin.,married,secondary,no,3590.2,no,no,cellular,25,jun,262,1,17,1,nonexistent,no
86,unknown,married,primary,no,-1092.57,yes,no,cellular,28,jan,124,6,276,0,failure,no
45,management,divorced,secondary,no,3470.77,no,no,cellular,12,may,454,2,-1,0,nonexistent,yes
75,entrepreneur,married,secondary,no,10307.22,no,yes,cellular,13,nov,592,1,-1,2,nonexistent,yes
46,blue-collar,married,tertiary,no,-310.04,yes,no,telephone,19,sep,382,2,-1,1,nonexistent,no
75,unknown,single,tertiary,no,10168.41,yes,no,cellular,5,aug,344,4,298,1,nonexistent,yes
60,blue-collar,married,secondary,no,2871.91,yes,no,cellular,26,may,98,2,106,0,nonexistent,no
51,services,single,primary,no,-848.88,yes,no,cellular,4,dec,460,3,308,1,nonexistent,no
27,blue-collar,single,secondary,no,-986.37,yes,no,cellular,22,oct,387,6,-1,2,nonexistent,no
65,admin.,single,secondary,no,8494.87,no,yes,cellular,17,apr,186,1,289,0,nonexistent,no
41,services,single,secondary,no,2878.97,yes,no,unknown,4,aug,72,3,156,1,other,no
33,admin.,single,secondary,no,-298.46,yes,no,cellular,13,may,173,3,-1,0,nonexistent,no
31,services,single,secondary,no,789.62,no,no,unknown,9,mar,247,1,-1,0,nonexistent,no
88,blue-collar,single,tertiary,no,2692.33,yes,no,cellular,27,aug,406,3,304,0,nonexistent,yes
25,student,married,secondary,no,1373.84,no,no,unknown,15,may,458,4,-1,0,nonexistent,no
75,technician,single,primary,no,2437.7,yes,no,unknown,11,feb,228,4,-1,1,nonexistent,no
80,services,single,secondary,no,6720.83,no,no,unknown,8,nov,213,4,-1,1,nonexistent,yes
20,admin.,married,secondary,no,-1983.91,no,no,cellular,4,aug,515,5,47,0,nonexistent,no
60,services,single,secondary,yes,3333.89,yes,no,cellular,15,jul,320,5,-1,3,nonexistent,no
59,unknown,married,secondary,no,1181.31,no,no,telephone,15,dec,384,3,121,0,success,yes
43,blue-collar,married,secondary,no,-97.14,yes,no,cellular,27,sep,188,3,191,0,failure,no
66,blue-collar,single,tertiary,no,4616.52,yes,no,cellular,19,dec,508,3,204,2,nonexistent,no
47,technician,married,tertiary,no,-2984.28,yes,no,unknown,13,sep,150,3,181,0,nonexistent,no
49,blue-collar,married,secondary,no,-5699.3,yes,no,cellular,11,mar,860,1,255,1,nonexistent,no
49,services,married,secondary,no,2073.6,no,yes,cellular,8,jun,88,6,274,0,failure,no
75,student,divorced,secondary,no,985.46,yes,yes,unknown,19,jul,260,5,-1,0,failure,no
63,admin.,married,secondary,no,-2658.54,yes,no,cellular,5,apr,81,3,-1,0,nonexistent,no
45,retired,single,unknown,no,-3731.66,no,no,unknown,1,apr,365,1,203,0,nonexistent,no
84,retired,single,secondary,no,7191.9,yes,no,unknown,26,aug,552,2,-1,0,nonexistent,yes
75,blue-collar,single,tertiary,no,2789.04,no,no,cellular,1,may,386,4,-1,0,failure,yes
85,technician,divorced,tertiary,no,1458.94,yes,yes,cellular,7,feb,180,3,-1,0,nonexistent,no
70,blue-collar,single,secondary,no,7985.73,no,no,unknown,16,jul,81,2,-1,0,nonexistent,no
46,entrepreneur,married,secondary,no,4466.19,yes,no,cellular,6,aug,178,2,-1,1,success,no
73,technician,divorced,secondary,no,6707.83,no,no,unknown,19,oct,393,4,87,0,nonexistent,no
41,blue-collar,married,secondary,no,-2139.86,no,no,cellular,16,feb,107,5,-1,0,nonexistent,no
37,technician,married,secondary,no,-2252.18,no,no,cellular,3,jun,55,2,-1,0,nonexistent,no
50,admin.,married,unknown,no,3251.23,no,no,telephone,13,nov,209,7,350,0,nonexistent,no
87,management,single,secondary,no,2643.5,no,no,cellular,24,apr,83,3,-1,1,nonexistent,yes
58,admin.,married,secondary,no,5148.99,yes,yes,cellular,11,sep,310,2,-1,0,nonexistent,no
45,services,married,secondary,no,-3492.37,yes,yes,cellular,19,may,229,3,294,0,nonexistent,no
51,technician,married,secondary,no,3510.79,no,no,cellular,17,mar,203,1,-1,0,nonexistent,no
38,technician,married,secondary,yes,4367.81,no,yes,cellular,13,sep,931,2,173,0,nonexistent,no
65,unknown,married,tertiary,no,4208.52,no,no,unknown,16,oct,343,2,390,0,nonexistent,no
43,services,single,secondary,no,179.92,no,no,cellular,14,nov,16,2,396,0,nonexistent,no
57,technician,married,secondary,no,2955.85,yes,no,telephone,2,sep,848,2,-1,0,nonexistent,no
44,management,married,primary,no,-926.97,yes,no,cellular,13,apr,259,4,-1,0,failure,no
41,technician,married,secondary,no,521.16,yes,no,cellular,12,sep,188,1,-1,0,nonexistent,no
87,self-employed,married,secondary,no,-1728.81,no,no,cellular,22,jan,294,2,-1,1,nonexistent,no
42,technician,single,tertiary,no,-876.0,yes,no,unknown,21,may,91,3,-1,1,success,yes
23,blue-collar,married,secondary,no,677.11,yes,no,cellular,17,mar,222,2,13,2,failure,no
45,management,married,tertiary,no,-72.81,no,no,unknown,11,jul,498,3,73,0,nonexistent,no
56,services,single,tertiary,no,-876.37,yes,no,unknown,18,sep,197,3,2,0,nonexistent,no
24,blue-collar,married,secondary,no,-2498.79,yes,no,telephone,28,aug,161,1,-1,0,success,no
40,blue-collar,married,secondary,no,7283.29,yes,no,cellular,24,mar,134,3,387,0,nonexistent,no
29,unknown,single,tertiary,no,-101.69,yes,no,cellular,7,may,446,4,-1,0,nonexistent,no
